filename,Artistic Categories,Score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood
9233c547043646ebabf2df8ecf6ef39e.jpg,sketching*classicism*portraiture,2.917,,,3.5,2.67,,2.67,,2.67,3,
d3b8b7cdc05a4090951e5f0b95293fef.jpg,sketching*classicism*portraiture,2.917,,,3.33,3.33,,3.33,,3,2.83,
591483cea9b14ded89ea854d07373be6.jpg,sketching*classicism*portraiture,3.083,,,3.67,3.5,,3,,2.83,3.33,
e0e990e74a95436a8d7ff09938f25e32.jpg,sketching*classicism*portraiture,3.417,,,3.83,3.33,,3,,3,3.5,
df4eef9737a04473849e3258c38879d3.jpg,sketching*classicism*portraiture,3.5,,,4.33,3.67,,3.83,,3.67,4.17,
f396621225e542fda9ff9b7531f52ca8.jpg,sketching*classicism*portraiture,3.667,,,4.33,4.17,,3.67,,4,4.17,
3821586935b54ff9ae80c7569dc803ef.jpg,sketching*classicism*portraiture,3.75,,,4.17,3.83,,3.5,,3.5,3.83,
22df7f8023c64c27a7b49085edab5555.jpg,sketching*classicism*portraiture,3.833,,,4.5,4,,3.5,,3.33,3.67,
6459ba5c9dd446788d612e4a9a5c173e.jpg,sketching*classicism*portraiture,3.833,,,4.5,4.33,,3.33,,3,3.67,
983622cde4a045a192a43d7c0fc921f2.jpg,sketching*classicism*portraiture,3.833,,,4,3.83,,3.5,,3.67,3.83,
c9bbcf60e9bb4b10a03501c2fc934cf5.jpg,sketching*classicism*portraiture,3.833,,,4.5,3.67,,4,,3.67,4.33,
2e04f534893d427fa6cebdba8d4a0886.jpg,sketching*classicism*portraiture,3.917,,,4.67,4.5,,3.67,,3.67,3.83,
868a62240c9645248ef0cc260398d6e5.jpg,sketching*classicism*portraiture,3.917,,,4.5,4.67,,3.67,,4,4.17,
3a8c3f1d59804982a0ee97747a89456f.jpg,sketching*classicism*portraiture,4,,,4.71,4.29,,3.86,,4,4.14,
6eda6eefafa34b99a6a94d63bff47b79.jpg,sketching*classicism*portraiture,4,,,4.67,4.67,,3.67,,3.83,4.33,
0376878db88e4f5da3f7e913dd8b51be.jpg,sketching*classicism*portraiture,4.083,,,4,4,,3.5,,3.67,3.83,
6c40feb7cd544af6ac250f3f23052627.jpg,sketching*classicism*portraiture,4.083,,,4.33,4.17,,3,,3,3.67,
b0e7c99a412e4c73a9e1fe27c75641b8.jpg,sketching*classicism*portraiture,4.083,,,4.33,4.17,,3.33,,3.5,4,
b70d5ef7466c4332a123209078c4d4f5.jpg,sketching*classicism*portraiture,4.083,,,5,4.17,,3.5,,3.5,4.33,
4d26571f891a42d3bf381b3260099313.jpg,sketching*classicism*portraiture,4.143,,,4.57,4,,3.43,,3.43,4,
0f52262859684c5bb520df26d32f192d.jpg,sketching*classicism*portraiture,4.167,,,4.83,4.5,,3.83,,3.5,4.33,
649b39b30dc542c48b25e5ecea07aa98.jpg,sketching*classicism*portraiture,4.167,,,4.83,4,,3.5,,3.33,3.67,
d2c1be08f37245b89f081eacc931f4ea.jpg,sketching*classicism*portraiture,4.167,,,4.83,4.5,,4.5,,3.83,4.33,
fc47b1c5cac04884aab2bf1d099566bf.jpg,sketching*classicism*portraiture,4.167,,,4,4,,3.67,,4,3.67,
1ffe593817ee48348f1912ec97e72fc3.jpg,sketching*classicism*portraiture,4.25,,,4.5,4.33,,3.33,,3.5,4.17,
6b022854f267490390f2700a6b3e1f56.jpg,sketching*classicism*portraiture,4.25,,,4.83,4.33,,4.17,,3.67,3.83,
41c2f5f513eb44ccb138a8b03f7931c0.jpg,sketching*classicism*portraiture,4.333,,,5.17,5.17,,4.67,,5,4.83,
536b801801694ef5af0ca910ed2e0f94.jpg,sketching*classicism*portraiture,4.333,,,5.17,4.67,,3.67,,3.83,4.17,
605f5e5e879348a0a132f7c2d1ea0e55.jpg,sketching*classicism*portraiture,4.333,,,5,4.33,,3.5,,3.33,3.83,
6d72c38af004464d86b15e0fea83b74a.jpg,sketching*classicism*portraiture,4.417,,,5.17,4.83,,3.83,,3.83,4.17,
8c9f6867770543b1a289688f84830843.jpg,sketching*classicism*portraiture,4.417,,,4.67,4.67,,3.33,,3.83,4.17,
b8e67d86e8264bbe97677d2bae1f2b20.jpg,sketching*classicism*portraiture,4.417,,,5.5,4.67,,3.67,,4,4.5,
262e8ce138d546b5bd298fee81d8852e.jpg,sketching*classicism*portraiture,4.5,,,4.43,4.57,,4.43,,3.86,4.71,
72c477227b5d47d3a23e46f9f76ba0ee.jpg,sketching*classicism*portraiture,4.5,,,4.83,4.17,,4,,5.5,4.33,
07d4b5bbc76c485c869318de626061b3.jpg,sketching*classicism*portraiture,4.583,,,5,4.33,,4.17,,4.17,4.5,
6dfa00ed8dcf406c92093d3e54a59cff.jpg,sketching*classicism*portraiture,4.583,,,5,5.17,,3.67,,3.83,4.5,
c59ef1ffbaf242ce85798e13f2871392.jpg,sketching*classicism*portraiture,4.583,,,5.17,3.67,,3.67,,3.17,4.17,
5ea13cf9d06b447bbfe972dfff90fecf.jpg,sketching*classicism*portraiture,4.75,,,4.67,4.5,,4,,4.17,4.33,
bdd3614493f744e7819397913d35496b.jpg,sketching*classicism*portraiture,4.75,,,4.5,4.5,,4.33,,4.17,4.67,
1be2eb77c0d94f1384e4095eca27c4d3.jpg,sketching*classicism*portraiture,4.833,,,5,4.5,,4.17,,4.33,5,
8afbbb01cae841a3a2478d8369ceee21.jpg,sketching*classicism*portraiture,4.833,,,4.67,4.5,,3.5,,3.83,4.33,
7b1acbc6ee4141a98b0301344ac636d3.jpg,sketching*classicism*portraiture,4.917,,,5.17,5,,4.17,,4,4.67,
baa81159c3f14d7fb663b2e9c6d2e5f2.jpg,sketching*classicism*portraiture,5,,,4.67,4.83,,3.33,,3.67,4.67,
f6c0da804fed4bca815f122169231711.jpg,sketching*classicism*portraiture,5,,,4.33,4,,3.83,,4,4.5,
6cac16620dbd489cbcb2e89dc8bbb849.jpg,sketching*classicism*portraiture,5.083,,,5.5,5.33,,5,,4.33,5,
552d685d0bcf4f1f95f0f86b35d22690.jpg,sketching*classicism*portraiture,5.167,,,4.83,5,,4,,4.33,5,
802cb157b0744abbb568d8a11adc6c82.jpg,sketching*classicism*portraiture,5.167,,,5.5,5,,3.83,,4.67,4.67,
3519543e31564f7b941c2e7952402717.jpg,sketching*classicism*portraiture,5.25,,,5.33,5,,4.17,,4.67,4.83,
6d7f0cb4b88d4e528c583a40b75d7c5a.jpg,sketching*classicism*portraiture,5.25,,,5.83,5.5,,3.83,,4.83,5.67,
a89cbc44a63e4b8a82f29c5ba85bf445.jpg,sketching*classicism*portraiture,5.25,,,5.17,5,,5.5,,4.67,5.17,
f67d5dc140f4449181529bbc9a20aaeb.jpg,sketching*classicism*portraiture,5.25,,,4.83,4.33,,5,,4,5,
f9fab9958a9a4f668c4a35f7f173fc2b.jpg,sketching*classicism*portraiture,5.25,,,5.17,5.17,,5.17,,4.67,5.33,
a587415d3e554d818771705b27221ac9.jpg,sketching*classicism*portraiture,5.333,,,6,5.17,,4.33,,4.67,5.67,
49150eeb2e154bb4ac03e6579d6c4c88.jpg,sketching*classicism*portraiture,5.5,,,5.67,5.33,,5.17,,4.67,5.17,
7f3a96663c7c4b2fb67d1dabd4fa04e6.jpg,sketching*classicism*portraiture,5.5,,,5.67,5.83,,4.5,,5,5.5,
d99c376c9cf14a5684f3610ee1fd6b15.jpg,sketching*classicism*portraiture,5.571,,,5.71,4.86,,4.14,,4.29,5.43,
1ea810a83efd45e9845819871842f5cf.jpg,sketching*classicism*portraiture,5.583,,,5.5,5.67,,5,,4.83,6,
3bfe96d1c41749e9962ecc871598a19c.jpg,sketching*classicism*portraiture,5.583,,,5.33,5.33,,4.5,,4.83,5.33,
5ed6bd6039c843b0b445382de093f0c1.jpg,sketching*classicism*portraiture,5.667,,,6,5.33,,4.67,,4.83,5.33,
654e62237a4b43ab91c7b6d94f2fcdd2.jpg,sketching*classicism*portraiture,5.667,,,6,5.67,,5.33,,4.67,6,
dea1ab66f419490f8409c945489e8cb2.jpg,sketching*classicism*portraiture,5.667,,,6,5.33,,4.83,,5.5,5.83,
f84f1ef0263149c3a3627b92d643be11.jpg,sketching*classicism*portraiture,5.833,,,6.17,5.33,,4.67,,4.5,5.67,
0fb43a6eb15542abaeb30f15ad19a095.jpg,sketching*classicism*portraiture,5.917,,,6,5.83,,5.33,,5.83,6,
768c340122b84444a322e689633a768f.jpg,sketching*classicism*portraiture,5.917,,,6.17,5,,4.5,,5.83,5.67,
ac720165ea2643a4bf33f89133256ef0.jpg,sketching*classicism*portraiture,5.917,,,6,6,,5.33,,5.33,6,
afb429f23b834a0992301669090c5d11.jpg,sketching*classicism*portraiture,5.929,,,5.14,5.57,,4.71,,4.71,5.29,
2532079d1d274debbbf5f221334512a2.jpg,sketching*classicism*portraiture,6,,,5.33,5,,5.33,,5.33,5.67,
692853816831404f82d6d7ce74d64df4.jpg,sketching*classicism*portraiture,6,,,5.33,5.33,,4.33,,6.17,5.17,
e8585483136e4cdfbf365d00948d8f62.jpg,sketching*classicism*portraiture,6,,,6.33,5.67,,4.5,,5.67,5.5,
5d907e70278449e18d1451707f70d126.jpg,sketching*classicism*portraiture,6.083,,,5,5.67,,4.17,,4.67,5.5,
f00c6ff9801243b6a91c2f2bced94632.jpg,sketching*classicism*portraiture,6.083,,,6,6,,5.33,,5,6,
7ca2551e003e47e8897c83da12aa26fc.jpg,sketching*classicism*portraiture,6.167,,,6.17,5.67,,5.5,,5.33,6,
b9c2420fdc5340528d28458496cef4cb.jpg,sketching*classicism*portraiture,6.167,,,5.33,6,,5.83,,5.5,6,
303e1303c5264f5f84078984f3171e57.jpg,sketching*classicism*portraiture,6.25,,,6.17,5.67,,4.83,,5.67,5.83,
7014a2d32e3544109d6436ab686a0168.jpg,sketching*classicism*portraiture,6.25,,,5.33,5.83,,5.33,,5.5,6,
9907a942b3af46c7b1bf5f866d218cb5.jpg,sketching*classicism*portraiture,6.25,,,5.67,6,,6,,5.83,6.17,
c7a7febab9d647f19b73ae01b2584417.jpg,sketching*classicism*portraiture,6.25,,,5.67,5.67,,5.17,,5.83,6.17,
2952d478b224497894eae8975a18ae7c.jpg,sketching*classicism*portraiture,6.417,,,6,5.67,,5.33,,5,6.33,
31bb5e8bf7634dd392f9d9ae83235a0e.jpg,sketching*classicism*portraiture,6.417,,,6,6.17,,5.17,,5.67,6,
46821c1dda81476d9403ac03dfec7545.jpg,sketching*classicism*portraiture,6.417,,,6,5.67,,5.5,,5.5,6.17,
6fd99a85ff9349b291333a07c1643f4a.jpg,sketching*classicism*portraiture,6.417,,,6,6.17,,5.5,,5.33,5.83,
9877673ea6b649bca03eaee76e878c88.jpg,sketching*classicism*portraiture,6.417,,,6.33,6.5,,6.67,,6,6.5,
0bd454033f1a454eb12ea6f6c08cec69.jpg,sketching*classicism*portraiture,6.5,,,7,6.83,,5.83,,6.67,7,
bc5dc3daf1834e4daee8f1be45dd326d.jpg,sketching*classicism*portraiture,6.5,,,6,6.43,,6.14,,5.86,6.43,
6fa56ac290bc42fea971f64436838eb6.jpg,sketching*classicism*portraiture,6.571,,,6.29,6.43,,6,,5.86,6.57,
7b5dbb44f6e741d5922e41a691b167db.jpg,sketching*classicism*portraiture,6.643,,,5.71,5.57,,6.43,,6.43,6.29,
e21b2ff88b3e495b968fd334ea76b75b.jpg,sketching*classicism*portraiture,6.643,,,5.57,6.29,,5.86,,5.57,6.57,
0d5daf6f871a481cbce547c71e48239b.jpg,sketching*classicism*portraiture,6.667,,,6.33,6.5,,6.33,,6.17,7,
0ceed9b1e1054430a5192fa3a32bc589.jpg,sketching*classicism*portraiture,6.75,,,6.33,6.33,,6.33,,6.17,6.67,
182dfcb7739e4912b49fb2fea42d7020.jpg,sketching*classicism*portraiture,6.75,,,5.67,6.33,,4,,6,6.5,
037e7487e3c9463faadb34d5aa97a42a.jpg,sketching*classicism*portraiture,6.833,,,6.83,6.83,,6,,6.67,6.83,
21439968eb4445b3966b96102ac0e739.jpg,sketching*classicism*portraiture,6.833,,,6.5,6.17,,6.17,,6.33,7,
4cf80f2db74a44b3845c1e6d7add4918.jpg,sketching*classicism*portraiture,6.833,,,6.17,6.5,,6.33,,6.67,6.33,
c868ce6eca624757929d86c579f15903.jpg,sketching*classicism*portraiture,6.833,,,6.33,6.5,,6.5,,5.67,6.17,
4badbe0958e64355af18d01a7baa3438.jpg,sketching*classicism*portraiture,6.857,,,6.14,6.71,,5.71,,5.43,6.71,
f03b4a7bdc74400d94ad4ba32919f3d2.jpg,sketching*classicism*portraiture,6.857,,,5.86,5.86,,5.71,,5.29,5.71,
1507acaa9c334e3586ae4f48053afc60.jpg,sketching*classicism*portraiture,6.917,,,6.33,6.33,,5.17,,5.83,6.5,
515b9687b8eb4ad181a9b4a454e065f9.jpg,sketching*classicism*portraiture,6.917,,,6.33,6.67,,6,,6.67,7,
cf2bf9c7ebb64ceebfb4b7ac4aa41494.jpg,sketching*classicism*portraiture,6.917,,,6.83,6.5,,6.17,,6.67,6.5,
e349c0c2ce734613a9c4d310284f9c02.jpg,sketching*classicism*portraiture,6.917,,,6.17,6.17,,6.83,,6.5,6.83,
5d8c3c0fc9d245899e03954cfa493763.jpg,sketching*classicism*portraiture,7,,,5.5,6.17,,5.83,,6.5,6.17,
2291c127f68749cfab503d64fd890542.jpg,sketching*classicism*portraiture,7.167,,,7.17,7.5,,6.83,,7,7.17,
65d4a77f5a4640e5b2c2617ac4b95106.jpg,sketching*classicism*portraiture,7.167,,,6,6.33,,5.67,,6.33,7,
722b415e4d4c470c9ca5e82a0ede2bc5.jpg,sketching*classicism*portraiture,7.167,,,5.83,6.67,,6.83,,6.33,6.83,
a5f1fb6f722b40f984a982464dec45d8.jpg,sketching*classicism*portraiture,7.167,,,6.17,6.17,,5.67,,5.5,6.17,
c729f623209d4aae8a439d3c67c8a1f4.jpg,sketching*classicism*portraiture,7.167,,,6.67,6.67,,6.83,,6.83,6.83,
f59f98a28eae4edf9a8cff5c86f52a25.jpg,sketching*classicism*portraiture,7.214,,,6.14,6,,6.43,,7,6.71,
01f8df4ab25041d6a2431556abcb35c0.jpg,sketching*classicism*portraiture,7.25,,,6.17,6.17,,6.33,,7.33,6.33,
336124cc357e4d44af6cc831c95322e4.jpg,sketching*classicism*portraiture,7.25,,,6.67,6.33,,6.33,,6.33,6.5,
60e7ab5bc65843aa92bc0e8d04c6c437.jpg,sketching*classicism*portraiture,7.25,,,6.67,6.33,,6.5,,5.67,6.5,
94d51e27379944d6a77f9be304431e2f.jpg,sketching*classicism*portraiture,7.25,,,7.33,7,,6.67,,6.83,6.83,
d727c41482b74cf79ee639bc4894c53f.jpg,sketching*classicism*portraiture,7.25,,,6,6.33,,6.5,,6,7.17,
d8e881f02c7c42a3b439987d15dcf90f.jpg,sketching*classicism*portraiture,7.25,,,6.17,6.33,,6.33,,7,6.67,
db98652fc85b47beb491f008d56eb977.jpg,sketching*classicism*portraiture,7.25,,,6.83,6.83,,6.33,,6.5,7,
4f4356aef1e24a9c8b0b234b46302296.jpg,sketching*classicism*portraiture,7.333,,,6.83,6.67,,6.5,,6.5,7,
7ed0fa0e9675435487e9882184ac7871.jpg,sketching*classicism*portraiture,7.333,,,6.83,6.67,,6.83,,6.83,6.83,
c804af1f3c10436dafb0ae27ca0b239e.jpg,sketching*classicism*portraiture,7.333,,,6.33,6.5,,6.67,,7,7.33,
2d709c6af7544410a1fea59a746c2984.jpg,sketching*classicism*portraiture,7.417,,,7,7,,6.83,,6.83,6.83,
5190746807a54637a56c9586c68b3a91.jpg,sketching*classicism*portraiture,7.417,,,6.33,6.67,,6.5,,7,7.33,
54e7eb4266f2412fa746670dd2268e13.jpg,sketching*classicism*portraiture,7.417,,,6,6.67,,6.67,,6,6.67,
baeb0ae8654746158681f52fc0071ae9.jpg,sketching*classicism*portraiture,7.417,,,7.17,6.67,,6.33,,6.5,6.83,
ed758521368e427d9a6c367ad1d815ac.jpg,sketching*classicism*portraiture,7.429,,,6.29,6.14,,5.43,,6.43,6.71,
50268e1eb15f49b690df9fe5f933cdc2.jpg,sketching*classicism*portraiture,7.5,,,6.5,7.17,,6.67,,6.5,6.83,
c1e46c0805a849cc9e9ef56d8d6d785a.jpg,sketching*classicism*portraiture,7.5,,,6.33,7,,7.33,,6.5,7.17,
f098a2747bc345a691451a3b1d05f21c.jpg,sketching*classicism*portraiture,7.5,,,6.5,6.5,,7.17,,6.67,7,
456e840e32344575921ae56fecf4ace2.jpg,sketching*classicism*portraiture,7.667,,,6.67,7,,6.83,,7.17,7.5,
484230f7dc884670a6e35eea5fff85bc.jpg,sketching*classicism*portraiture,7.667,,,6.33,6.67,,7,,7.33,7.5,
728a0c4d820b4bfca0050e4d4e4c4f4e.jpg,sketching*classicism*portraiture,7.667,,,6.67,7.17,,7.67,,6.83,7.83,
aafc5d453b064d65b773908ffbed9905.jpg,sketching*classicism*portraiture,7.75,,,6.5,6.5,,7.17,,6.17,6.83,
e5566e024af84a79b9bde3459555848e.jpg,sketching*classicism*portraiture,7.786,,,6.86,7,,7.43,,7.29,7.43,
fc09b82a20f244978f08f2fb545f6f2f.jpg,sketching*classicism*portraiture,7.786,,,6.86,7,,7.43,,7,7.29,
1ec13561bd604e99b5bac59a613a1d77.jpg,sketching*classicism*portraiture,7.833,,,6.83,6.67,,7.5,,7.17,7.67,
4a444dfe6c8c4d6caf65fd5cac80ecf1.jpg,sketching*classicism*portraiture,7.833,,,7.33,7.33,,7.83,,7.17,7.67,
9df344cbf14c4093a0b4316a3d58eefa.jpg,sketching*classicism*portraiture,7.833,,,7.67,7.33,,8.33,,7.33,7.83,
a1a2095974cf4a24ae3fc1bbc6e2c911.jpg,sketching*classicism*portraiture,7.833,,,7.5,7.33,,7.33,,7.17,7.17,
da1a1bb3f69140508d312c46c337b102.jpg,sketching*classicism*portraiture,7.833,,,7,6,,6.83,,7.17,7.5,
caea559c549349ba8873121cd22d775d.jpg,sketching*classicism*portraiture,7.917,,,6.83,6.83,,7,,6.83,7.5,
0a66043a91104b329ff75c29b03d0799.jpg,sketching*classicism*portraiture,8,,,6.67,6.67,,7.33,,7.17,7.17,
255fd42f6d22461c84e824589fa15de3.jpg,sketching*classicism*portraiture,8,,,7.83,7.5,,7.83,,7.83,7.83,
4398ca3c8f3c4086bb7320afa5b26f7d.jpg,sketching*classicism*portraiture,8,,,7,7.17,,7.17,,7.17,7.33,
461048cc76104280a470c7f07493db70.jpg,sketching*classicism*portraiture,8,,,7.5,7,,7,,8.17,7.83,
8b882e124a434ebeb98053e889181a42.jpg,sketching*classicism*portraiture,8.083,,,6.67,7,,6.83,,7.17,7.67,
66b941cfdb1f4ad0a98c175eb89aaa45.jpg,sketching*classicism*portraiture,8.143,,,6.57,6.29,,7,,6.71,6,
110421f9138e4e8cab7ba6ec377cc535.jpg,sketching*classicism*portraiture,8.167,,,7.17,7.67,,7,,6.83,7.17,
5fa90c8162cf48a5a2f02487894d97fd.jpg,sketching*classicism*portraiture,8.167,,,6.83,7.5,,7.17,,7.5,7.5,
d23ec437645441ea8b18cbc86d6f4463.jpg,sketching*classicism*portraiture,8.167,,,7.67,7.67,,7.17,,7.83,7.67,
61fa095bea394d39ab238106d5a4ccee.jpg,sketching*classicism*portraiture,8.214,,,7.29,7.43,,7.86,,7.29,7.86,
e8b9f6d52d0047eeb7fef5d2ea1149e7.jpg,sketching*classicism*portraiture,8.214,,,7.43,7.57,,7.43,,7.43,7.86,
46e4d32afcef469b931bb1a112eafd19.jpg,sketching*classicism*portraiture,8.25,,,7.5,7.67,,6.67,,6.83,7,
3c73855099c14cb8a5b6a4a480f5f2eb.jpg,sketching*classicism*portraiture,8.417,,,6.5,6.5,,7.17,,6.83,7,
26bcb2a8f2fe40d0ad65f3ca19845a6c.jpg,sketching*classicism*portraiture,8.5,,,6.67,7.5,,7.17,,8.17,7.83,
2f918dfea8524247b6383c98aa0dbe73.jpg,sketching*classicism*portraiture,8.5,,,6.83,7.33,,7.5,,8.17,8.17,
5ba487ed77f84b66a7b810a507ebdb65.jpg,sketching*classicism*portraiture,8.5,,,7.33,8,,7.5,,7.17,7.33,
c96b2e52bfa94e4db4d712f934d4ac4b.jpg,sketching*classicism*portraiture,8.5,,,7,7.67,,7.67,,8.17,7.83,
e107e9fefc274ae48c3110ed7676f0f1.jpg,sketching*classicism*portraiture,8.5,,,6.5,6.83,,7.67,,7.67,7.67,
55bde16a4af14c73971a4990a6c4998a.jpg,sketching*classicism*portraiture,8.583,,,7.17,7.33,,7.17,,7.67,8,
94742427c7eb4506b78f719e377a8de0.jpg,sketching*classicism*portraiture,8.583,,,7.67,7.33,,7,,7,7.83,
af2c5a3a39004a3aa78ba2113655a2e3.jpg,sketching*classicism*portraiture,8.583,,,8.33,8.33,,8.5,,8,8.17,
4e44cf1f37ba49609d794fa2fb3e825f.jpg,sketching*classicism*portraiture,8.667,,,8.17,8,,8.5,,8,8.5,
5a29a4e27c9f4c55a3f5ffaa5f67a286.jpg,sketching*classicism*portraiture,8.667,,,7.67,7.5,,7.67,,7.5,8,
d35824e64dd94729be0361a70184069c.jpg,sketching*classicism*portraiture,8.667,,,8.17,8,,7,,7.67,8.17,
949f8e48bd7943acb74b674ff91d6467.jpg,sketching*classicism*portraiture,8.917,,,7.33,7.33,,7.67,,7.67,7.5,
9c317843297f4819b2967707c78c6ad0.jpg,sketching*classicism*portraiture,9.25,,,8.33,8.5,,8.83,,9,8.83,
6552f192cb074aab8d998f6c26d79ddc.jpg,sketching*classicism*still life,3,2.83,,3.17,3.5,3.17,3,,3.17,2.67,2.83
8ccbf8041c594f1da06aac87193983b7.JPG,sketching*classicism*still life,3.167,3.83,,3.33,3.67,3.5,3.5,,3.17,3.33,3.17
7cf8efbcda6e42219bfec7750a6cb14f.JPG,sketching*classicism*still life,4,4.67,,4.17,4,4.5,4,,3.83,3.83,3.67
94391836afce41d193b01082b19f1750.JPG,sketching*classicism*still life,4.083,3.83,,4.5,4.17,3.83,4.67,,4,4,4
49b6df01eb0d473092c73dabb3f7473d.JPG,sketching*classicism*still life,4.167,4,,4.33,3.5,4,4.5,,4,4.5,4
507e2b26045840a5ad0a1eba57f98398.JPG,sketching*classicism*still life,4.167,3.83,,3.83,3.5,4.33,3.83,,3.5,4.5,3.17
77d823d56512416fa3d0a3906fb77355.JPG,sketching*classicism*still life,4.167,4.67,,4.67,4.5,4.17,3.83,,3.83,4.83,4.5
6a18fceec86f47c8bbc766327ac9e703.JPG,sketching*classicism*still life,4.25,3.83,,4,3.67,3.5,4,,4,3.5,3.17
4f6883c0088f474c9bacb868a24d7d9d.JPG,sketching*classicism*still life,4.333,4.33,,5,4.17,4.17,4.5,,4.17,4.67,3.67
32afa20fb1d049228e4dc9e79ace1150.JPG,sketching*classicism*still life,4.5,4.5,,4.83,4.33,4.5,4.67,,4.33,4.83,3.5
8336e91815fd43dd912ff6c4b5b11231.JPG,sketching*classicism*still life,4.5,4.67,,5,4.33,4.17,4.5,,4.17,4.33,4.5
b96047af15fc474b94b11f6e188bd832.JPG,sketching*classicism*still life,4.583,4.33,,5.17,3.67,4.33,3.83,,4,5.33,4.67
49857fc2a0214692975b914b89f0fc6d.jpg,sketching*classicism*still life,4.667,4.17,,5.17,4.17,4.67,5,,5,4.5,4.17
501e55d441724315a7fa6808f640a0f2.JPG,sketching*classicism*still life,4.667,4.67,,4.5,4.33,4.5,4.67,,4.67,4.83,4.17
42e860b910f64f508af3b52bc019574d.JPG,sketching*classicism*still life,4.833,5.17,,4.67,3.83,4.5,3.83,,3.5,4.17,4.17
6d50a1144e264fbc9f184ffeec66c0ba.JPG,sketching*classicism*still life,4.917,5,,5,4.83,4.83,4.33,,4.67,5.17,4.83
c010019b51304d68a8f48974e5f6de1f.JPG,sketching*classicism*still life,4.917,5,,5.17,4.67,5,4.83,,4.5,5.83,5.17
9d93b07863f24448b4b6c2309687003e.JPG,sketching*classicism*still life,5,4.83,,5.33,5.33,5,5.33,,4.67,4.83,4.83
4d2bdaa30ce14987a26c2780364fa40e.jpg,sketching*classicism*still life,5.25,4.33,,4.67,4.17,4.5,5.17,,4.5,5,4.83
93a4878d751748ffa93c5e2fafcfe1c9.JPG,sketching*classicism*still life,5.25,5.17,,5,5,4.67,4.17,,4.5,5.17,4.83
c0ffeda3c73f4674a060234fcbc9f45d.JPG,sketching*classicism*still life,5.25,4.83,,4.83,5.33,4.67,4.83,,4.83,4.83,4.83
e71e21da792d4ad49a8da929523ee4e5.JPG,sketching*classicism*still life,5.286,5.43,,6,5.57,5.86,5.29,,4.14,4.86,4.86
f722c9287f294288b1764e2202c429f5.jpg,sketching*classicism*still life,5.286,5,,4.14,4,4.14,5.14,,4.71,5,4.71
111362113fcd42d897c74df79a6d78ba.JPG,sketching*classicism*still life,5.333,5.17,,5.17,4.17,5.17,4.67,,5,5.5,4.17
7ad221813b4049d3a54aca62c5696f5d.JPG,sketching*classicism*still life,5.333,5.5,,4.5,4,5,4.67,,5.17,4.83,4.5
7fb5d3be6ed64346943002584b167e2a.jpg,sketching*classicism*still life,5.333,5.5,,5.17,5.5,5,5.17,,5,4.67,5
d8a543188c0546a3b8084bcee523ea8a.jpg,sketching*classicism*still life,5.571,5.43,,5.71,5.29,5.71,5.71,,5,5.86,5
ae0cd9921fec414f94f1d39505d2f144.jpg,sketching*classicism*still life,5.583,5.17,,5.5,5,5.67,5.33,,5.17,5.33,4.5
869e9a5485904d49850193a192d2653d.JPG,sketching*classicism*still life,5.667,5.83,,5.83,5,4.67,4.67,,4.67,5.5,4.5
d30e1258275a4dfc83db7274d9438dbd.jpg,sketching*classicism*still life,5.714,5.86,,5.57,5.14,5,4.86,,4.86,5.29,4.71
5bf031914dd44645b18550b0d2a2a593.JPG,sketching*classicism*still life,5.917,6.17,,6.83,5.5,5.33,6,,5.33,6.17,5
b1e73410830843c3a4f27f25fdee2e5a.jpg,sketching*classicism*still life,5.917,5.5,,6,5.67,5,5,,4.83,5.33,4.67
59d8f739c45c4d7c88479453745734e0.jpg,sketching*classicism*still life,6,5.33,,6.33,4.5,5.67,5.83,,4.83,6,4
6c79913f4a964e3397d83a5554710930.jpg,sketching*classicism*still life,6,6,,6,5.17,5.5,5.5,,5.67,5.83,5.67
4e76350f7dbf4147b275079ebd8bde8b.jpg,sketching*classicism*still life,6.167,5,,4.83,3.83,4.5,5.17,,5.17,5.67,4.83
9dc2a7a153124e2b94f39e79e0c362aa.jpg,sketching*classicism*still life,6.333,6,,5.67,6.17,5.33,5.83,,5.83,5.33,5.33
cbf9c95a4b83486095120753d7c878a8.jpg,sketching*classicism*still life,6.333,5.67,,5.83,5.67,5,5.17,,5.83,5.83,5.83
e0b4158efd5b467586ce65925f4d9c51.jpg,sketching*classicism*still life,6.357,6.14,,6,6.14,5.86,5,,6,6.14,5.57
fd04a7c0d8bd49dca893c0224799459f.JPG,sketching*classicism*still life,6.357,7.29,,6.57,5.57,5.71,6.14,,5.71,6.29,5.71
317b76bb004e42cc9dd7f7912df7f1b1.jpg,sketching*classicism*still life,6.417,5.17,,5.67,5.17,5.17,5.83,,5.83,5.67,4.83
b1c1364a066443719ec80894298999eb.jpg,sketching*classicism*still life,6.417,6.17,,6.17,6,5.33,6.5,,6.67,6.17,5.5
b34b465528cf4a329b33a23ef37fbb86.jpg,sketching*classicism*still life,6.417,6.33,,6,5.83,5.67,6.17,,6,6.17,5.67
7ab17270ea4a47a4b6a9edfcdc24d3df.jpg,sketching*classicism*still life,6.5,6,,6.33,6.17,5.83,6.5,,6.33,6.67,5.67
99c83e3359f54842a1b506e3ab362bfe.jpg,sketching*classicism*still life,6.5,5.83,,5.83,5.33,5.67,6.17,,5.5,6.17,5.17
